product_key,product_id,category,sub_category,product_name
1761,TEC-PH-10002262,Food,Tea & Coffee,LG Electronics Tone+ HBS-730 Bluetooth Headset
1762,TEC-PH-10002275,Food,Tea & Coffee,Mitel 5320 IP Phone VoIP phone
1763,TEC-PH-10002293,Food,Tea & Coffee,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
1764,TEC-PH-10002310,Food,Tea & Coffee,Panasonic KX T7731-B Digital phone
1765,TEC-PH-10002350,Food,Tea & Coffee,Apple EarPods with Remote and Mic
1766,TEC-PH-10002352,Food,Tea & Coffee,Avaya IP Phone 1140E VoIP phone
1767,TEC-PH-10002365,Food,Tea & Coffee,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
1768,TEC-PH-10002398,Food,Tea & Coffee,AT&T 1070 Corded Phone
1769,TEC-PH-10002415,Food,Tea & Coffee,Polycom VoiceStation 500 Conference phone
1770,TEC-PH-10002447,Food,Tea & Coffee,AT&T CL83451 4-Handset Telephone
1771,TEC-PH-10002468,Food,Tea & Coffee,"Plantronics CS 50-USB - headset - Convertible, Monaural"
1772,TEC-PH-10002483,Food,Tea & Coffee,Motorola Moto X
1773,TEC-PH-10002496,Food,Tea & Coffee,Cisco SPA301
1774,TEC-PH-10002538,Food,Tea & Coffee,Grandstream GXP1160 VoIP phone
1775,TEC-PH-10002549,Food,Tea & Coffee,Polycom SoundPoint IP 450 VoIP phone
1776,TEC-PH-10002555,Food,Tea & Coffee,Nortel Meridian M5316 Digital phone
1777,TEC-PH-10002563,Food,Tea & Coffee,Adtran 1202752G1
1778,TEC-PH-10002564,Food,Tea & Coffee,OtterBox Defender Series Case - Samsung Galaxy S4
1779,TEC-PH-10002583,Food,Tea & Coffee,iOttie HLCRIO102 Car Mount
1780,TEC-PH-10002584,Food,Tea & Coffee,Samsung Galaxy S4
1781,TEC-PH-10002597,Food,Tea & Coffee,Xblue XB-1670-86 X16 Small Office Telephone - Titanium
1782,TEC-PH-10002624,Food,Tea & Coffee,Samsung Galaxy S4 Mini
1783,TEC-PH-10002645,Food,Tea & Coffee,LG G2
1784,TEC-PH-10002660,Food,Tea & Coffee,Nortel Networks T7316 E Nt8 B27
1785,TEC-PH-10002680,Food,Tea & Coffee,Samsung Galaxy Note 3
1786,TEC-PH-10002726,Food,Tea & Coffee,netTALK DUO VoIP Telephone Service
1787,TEC-PH-10002789,Food,Tea & Coffee,LG Exalt
1788,TEC-PH-10002807,Food,Tea & Coffee,Motorla HX550 Universal Bluetooth Headset
1789,TEC-PH-10002817,Food,Tea & Coffee,RCA ViSYS 25425RE1 Corded phone
1790,TEC-PH-10002824,Food,Tea & Coffee,Jabra SPEAK 410 Multidevice Speakerphone
1791,TEC-PH-10002834,Food,Tea & Coffee,Google Nexus 5
1792,TEC-PH-10002844,Food,Tea & Coffee,Speck Products Candyshell Flip Case
1793,TEC-PH-10002885,Food,Tea & Coffee,Apple iPhone 5
1794,TEC-PH-10002890,Food,Tea & Coffee,AT&T 17929 Lendline Telephone
1795,TEC-PH-10002922,Food,Tea & Coffee,ShoreTel ShorePhone IP 230 VoIP phone
1796,TEC-PH-10002923,Food,Tea & Coffee,"Logitech B530 USB Headset - headset - Full size, Binaural"
1797,TEC-PH-10003012,Food,Tea & Coffee,Nortel Meridian M3904 Professional Digital phone
1798,TEC-PH-10003072,Food,Tea & Coffee,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
1799,TEC-PH-10003092,Food,Tea & Coffee,Motorola L804
1800,TEC-PH-10003095,Food,Tea & Coffee,Samsung HM1900 Bluetooth Headset
1801,TEC-PH-10003171,Food,Tea & Coffee,Plantronics Encore H101 Dual Earpieces Headset
1802,TEC-PH-10003174,Food,Tea & Coffee,RCA ViSYS 25825 Wireless digital phone
1803,TEC-PH-10003187,Food,Tea & Coffee,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
1804,TEC-PH-10003215,Food,Tea & Coffee,Jackery Bar Premium Fast-charging Portable Charger
1805,TEC-PH-10003273,Food,Tea & Coffee,AT&T TR1909W
1806,TEC-PH-10003356,Food,Tea & Coffee,"SmartStand Mobile Device Holder, Assorted Colors"
1807,TEC-PH-10003357,Food,Tea & Coffee,Grandstream GXP2100 Mainstream Business Phone
1808,TEC-PH-10003437,Food,Tea & Coffee,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
1809,TEC-PH-10003442,Food,Tea & Coffee,Samsung Replacement EH64AVFWE Premium Headset
1810,TEC-PH-10003484,Food,Tea & Coffee,Ooma Telo VoIP Home Phone System
1811,TEC-PH-10003505,Food,Tea & Coffee,Geemarc AmpliPOWER60
1812,TEC-PH-10003535,Food,Tea & Coffee,RCA ViSYS 25423RE1 Corded phone
1813,TEC-PH-10003555,Food,Tea & Coffee,Motorola HK250 Universal Bluetooth Headset
1814,TEC-PH-10003580,Food,Tea & Coffee,Cisco IP Phone 7961G-GE VoIP phone
1815,TEC-PH-10003589,Food,Tea & Coffee,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
1816,TEC-PH-10003601,Food,Tea & Coffee,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
1817,TEC-PH-10003645,Food,Tea & Coffee,Aastra 57i VoIP phone
1818,TEC-PH-10003655,Food,Tea & Coffee,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4
1819,TEC-PH-10003691,Food,Tea & Coffee,BlackBerry Q10
1820,TEC-PH-10003800,Food,Tea & Coffee,i.Sound Portable Power - 8000 mAh
1821,TEC-PH-10003811,Food,Tea & Coffee,Jabra Supreme Plus Driver Edition Headset
1822,TEC-PH-10003875,Food,Tea & Coffee,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
1823,TEC-PH-10003885,Food,Tea & Coffee,Cisco SPA508G
1824,TEC-PH-10003931,Food,Tea & Coffee,JBL Micro Wireless Portable Bluetooth Speaker
1825,TEC-PH-10003963,Food,Tea & Coffee,GE 2-Jack Phone Line Splitter
1826,TEC-PH-10003988,Food,Tea & Coffee,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
1827,TEC-PH-10004006,Food,Tea & Coffee,Panasonic KX - TS880B Telephone
1828,TEC-PH-10004042,Food,Tea & Coffee,ClearOne Communications CHAT 70 OC Speaker Phone
1829,TEC-PH-10004071,Food,Tea & Coffee,PayAnywhere Card Reader
1830,TEC-PH-10004080,Food,Tea & Coffee,Avaya 5410 Digital phone
1831,TEC-PH-10004093,Food,Tea & Coffee,Panasonic Kx-TS550
1832,TEC-PH-10004094,Food,Tea & Coffee,Motorola L703CM
1833,TEC-PH-10004100,Food,Tea & Coffee,Griffin GC17055 Auxiliary Audio Cable
1834,TEC-PH-10004120,Food,Tea & Coffee,AT&T 1080 Phone
1835,TEC-PH-10004165,Food,Tea & Coffee,Mitel MiVoice 5330e IP Phone
1836,TEC-PH-10004188,Food,Tea & Coffee,OtterBox Commuter Series Case - Samsung Galaxy S4
1837,TEC-PH-10004241,Food,Tea & Coffee,Nokia Lumia 1020
1838,TEC-PH-10004345,Food,Tea & Coffee,Cisco SPA 502G IP Phone
1839,TEC-PH-10004348,Food,Tea & Coffee,OtterBox Defender Series Case - iPhone 5c
1840,TEC-PH-10004389,Food,Tea & Coffee,Nokia Lumia 925
1841,TEC-PH-10004434,Food,Tea & Coffee,Cisco IP Phone 7961G VoIP phone - Dark gray
1842,TEC-PH-10004447,Food,Tea & Coffee,Toshiba IPT2010-SD IP Telephone
1843,TEC-PH-10004522,Food,Tea & Coffee,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
1844,TEC-PH-10004531,Food,Tea & Coffee,AT&T CL2909
1845,TEC-PH-10004536,Food,Tea & Coffee,Avaya 5420 Digital phone
1846,TEC-PH-10004539,Food,Tea & Coffee,Wireless Extenders zBoost YX545 SOHO Signal Booster
1847,TEC-PH-10004586,Food,Tea & Coffee,Wilson SignalBoost 841262 DB PRO Amplifier Kit
1848,TEC-PH-10004614,Food,Tea & Coffee,AT&T 841000 Phone
1849,TEC-PH-10004667,Food,Tea & Coffee,Cisco 8x8 Inc. 6753i IP Business Phone System
1850,TEC-PH-10004700,Food,Tea & Coffee,PowerGen Dual USB Car Charger
1851,TEC-PH-10004774,Food,Tea & Coffee,Gear Head AU3700S Headset
1852,TEC-PH-10004830,Food,Tea & Coffee,Pyle PRT45 Retro Home Telephone
1853,TEC-PH-10004833,Food,Tea & Coffee,Macally Suction Cup Mount
1854,TEC-PH-10004875,Food,Tea & Coffee,PNY Rapid USB Car Charger - Black
1855,TEC-PH-10004896,Food,Tea & Coffee,Nokia Lumia 521 (T-Mobile)
1856,TEC-PH-10004897,Food,Tea & Coffee,Mediabridge Sport Armband iPhone 5s
1857,TEC-PH-10004908,Food,Tea & Coffee,Panasonic KX TS3282W Corded phone
1858,TEC-PH-10004912,Food,Tea & Coffee,Cisco SPA112 2 Port Phone Adapter
1859,TEC-PH-10004922,Food,Tea & Coffee,RCA Visys Integrated PBX 8-Line Router
1860,TEC-PH-10004924,Food,Tea & Coffee,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
1861,TEC-PH-10004959,Food,Tea & Coffee,Classic Ivory Antique Telephone ZL1810
1862,TEC-PH-10004977,Food,Tea & Coffee,GE 30524EE4
