sales_key,date_key,customer_key,product_key,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
3322,163,29,23,1,37.72,3.77,33.95,21.07,12.88
3323,247,57,14,6,363.42,0.0,2180.52,1268.44,912.07
3324,162,93,36,5,482.19,0.0,2410.97,1348.14,1062.83
3325,140,144,21,5,242.69,0.0,1213.46,783.04,430.42
3326,27,125,5,1,55.36,0.0,55.36,33.71,21.65
3327,165,3,10,6,454.7,0.0,2728.19,1598.38,1129.81
3328,294,77,28,6,74.3,0.0,445.79,264.12,181.67
3329,229,24,19,7,372.95,0.0,2610.68,2018.3,592.38
3330,326,55,9,7,42.39,0.0,296.72,170.8,125.92
3331,47,142,32,2,367.95,0.0,735.91,548.78,187.13
3332,5,148,5,5,53.08,0.0,265.39,149.83,115.56
3333,201,24,9,3,38.02,5.7,108.35,60.78,47.57
3334,66,22,19,5,350.63,0.0,1753.16,1173.58,579.59
3335,217,105,2,3,380.99,114.3,1028.68,671.83,356.85
3336,330,62,16,5,237.85,0.0,1189.26,829.33,359.93
3337,124,65,37,7,459.89,0.0,3219.2,2381.28,837.91
3338,201,132,38,5,156.11,78.06,702.5,445.14,257.36
3339,249,139,35,7,31.41,21.99,197.87,119.22,78.66
3340,55,136,13,7,167.97,0.0,1175.76,907.65,268.11
3341,328,118,3,1,268.5,0.0,268.5,159.66,108.84
3342,75,148,33,7,279.53,195.67,1761.07,1348.24,412.82
3343,296,108,15,6,227.59,0.0,1365.55,967.53,398.02
3344,241,133,30,3,222.96,0.0,668.87,420.14,248.73
3345,52,82,5,5,57.97,0.0,289.84,184.0,105.83
3346,265,8,27,5,150.74,0.0,753.69,489.95,263.74
3347,72,123,24,6,78.29,46.97,422.76,299.99,122.77
3348,219,140,37,6,515.43,154.63,2937.94,2392.95,544.99
3349,351,47,5,1,59.3,0.0,59.3,37.71,21.59
3350,348,65,17,1,257.55,0.0,257.55,207.15,50.4
3351,319,86,40,2,117.91,0.0,235.81,142.76,93.05
3352,181,98,16,4,230.0,46.0,873.99,507.35,366.64
3353,205,102,27,6,147.92,88.75,798.79,554.1,244.69
3354,110,60,7,5,375.05,0.0,1875.26,1525.8,349.45
3355,337,129,30,1,209.59,20.96,188.63,128.44,60.19
3356,175,123,12,6,16.74,0.0,100.43,76.93,23.5
3357,282,142,23,4,36.41,7.28,138.35,93.74,44.61
3358,132,87,36,3,428.84,0.0,1286.51,1002.84,283.67
3359,271,12,27,6,160.42,0.0,962.54,740.62,221.92
3360,82,127,19,3,338.89,0.0,1016.66,747.52,269.14
3361,268,12,8,5,26.97,13.48,121.35,86.91,34.44
3362,17,30,14,2,407.14,0.0,814.28,561.77,252.51
3363,39,43,34,3,340.43,0.0,1021.3,825.54,195.76
3364,129,28,9,4,37.7,15.08,135.71,95.07,40.65
3365,176,109,27,5,153.56,76.78,691.0,442.95,248.05
3366,260,67,20,7,68.3,0.0,478.13,376.86,101.27
3367,132,33,13,3,178.14,0.0,534.43,389.18,145.25
3368,7,1,29,7,358.26,250.78,2257.02,1581.51,675.51
3369,119,33,15,6,197.26,0.0,1183.55,868.95,314.6
3370,161,104,12,3,17.41,0.0,52.23,33.65,18.58
3371,199,120,22,1,92.08,0.0,92.08,61.11,30.97
3372,236,45,31,2,499.22,0.0,998.43,601.87,396.57
3373,91,11,35,5,35.85,8.96,170.29,132.97,37.32
3374,223,84,26,6,105.92,63.55,571.96,417.37,154.6
3375,231,118,27,5,164.04,0.0,820.18,633.63,186.55
3376,284,11,32,6,342.9,308.61,1748.79,1111.7,637.09
3377,191,120,11,1,385.26,19.26,366.0,299.67,66.33
3378,296,26,11,4,366.55,73.31,1392.9,900.44,492.47
3379,81,39,20,7,60.82,0.0,425.76,274.83,150.93
3380,260,94,26,3,106.44,0.0,319.33,258.46,60.87
3381,17,8,26,7,104.32,36.51,693.74,504.26,189.48
3382,38,46,7,1,420.41,21.02,399.39,320.33,79.07
3383,316,21,32,7,319.89,0.0,2239.26,1608.35,630.92
3384,174,33,15,6,210.28,0.0,1261.66,777.87,483.78
3385,227,117,36,5,506.68,0.0,2533.4,1660.64,872.76
3386,221,35,29,5,339.24,0.0,1696.21,1326.27,369.93
3387,254,7,40,7,115.94,0.0,811.56,553.61,257.95
3388,90,33,26,3,101.14,0.0,303.43,224.97,78.46
3389,66,14,22,2,90.98,0.0,181.95,108.25,73.7
3390,16,94,8,7,25.16,17.61,158.48,104.27,54.21
3391,316,146,16,1,257.4,25.74,231.66,179.92,51.74
3392,82,26,35,5,31.25,0.0,156.26,125.65,30.62
3393,210,110,16,2,254.33,0.0,508.66,324.3,184.36
3394,167,55,3,7,283.82,0.0,1986.74,1185.28,801.46
3395,60,11,10,7,467.34,0.0,3271.35,1819.93,1451.42
3396,152,104,24,4,82.94,33.18,298.6,174.5,124.1
3397,31,32,26,4,90.96,0.0,363.83,282.2,81.63
3398,65,78,40,4,119.74,47.9,431.08,290.13,140.95
3399,51,77,38,3,137.78,0.0,413.34,259.88,153.46
3400,301,90,22,7,93.16,97.81,554.28,420.94,133.35
3401,208,21,23,3,40.93,12.28,110.5,84.45,26.05
3402,338,38,33,7,261.92,91.67,1741.74,1128.27,613.47
3403,160,111,2,5,336.07,168.04,1512.32,1199.83,312.49
3404,74,140,24,7,92.47,0.0,647.3,436.95,210.34
3405,223,2,19,5,334.66,0.0,1673.29,1038.33,634.96
3406,340,63,32,6,314.31,0.0,1885.89,1495.38,390.5
3407,195,133,33,4,269.36,107.74,969.69,573.38,396.32
3408,7,44,27,4,158.64,63.46,571.1,467.68,103.42
3409,111,68,27,2,161.54,0.0,323.08,231.19,91.89
3410,338,136,28,2,86.17,8.62,163.72,130.51,33.21
3411,190,146,24,1,92.52,0.0,92.52,55.35,37.17
3412,348,99,10,3,409.91,0.0,1229.72,805.54,424.18
3413,186,105,12,7,17.45,6.11,116.05,91.19,24.86
3414,5,93,30,7,213.31,0.0,1493.2,1158.75,334.45
3415,319,43,25,5,472.46,0.0,2362.31,1855.36,506.95
3416,279,134,10,3,493.26,147.98,1331.79,833.33,498.46
3417,262,6,36,4,457.32,0.0,1829.26,1311.14,518.13
3418,355,9,40,6,120.33,0.0,721.98,473.04,248.95
3419,72,91,26,1,103.05,0.0,103.05,65.6,37.45
3420,331,126,10,7,417.5,0.0,2922.47,2017.78,904.7
3421,85,123,38,7,151.99,53.2,1010.73,751.03,259.69
3422,355,102,10,7,496.95,347.87,3130.81,2160.26,970.55
3423,70,57,18,1,108.7,0.0,108.7,66.55,42.15
3424,201,54,35,7,31.15,21.81,196.27,150.74,45.53
3425,289,64,21,5,285.91,142.95,1286.58,1047.28,239.3
3426,29,39,10,4,445.95,178.38,1605.41,1040.27,565.14
3427,25,63,4,2,214.57,21.46,407.68,317.71,89.98
3428,311,16,15,4,226.79,0.0,907.15,710.52,196.63
3429,23,48,27,3,153.14,45.94,413.48,256.5,156.98
3430,225,142,29,7,357.02,0.0,2499.12,1850.43,648.69
3431,343,107,9,3,37.14,0.0,111.41,89.51,21.91
3432,225,22,7,2,408.86,0.0,817.72,613.09,204.62
3433,176,43,29,7,370.5,0.0,2593.52,1447.46,1146.06
3434,153,39,7,2,396.97,0.0,793.94,566.25,227.69
3435,233,43,3,7,290.75,203.53,1831.75,1392.47,439.29
3436,209,104,20,7,58.69,0.0,410.85,294.54,116.31
3437,184,135,23,3,40.27,0.0,120.81,67.38,53.43
3438,57,107,10,5,476.6,357.45,2025.56,1179.78,845.78
3439,242,74,9,6,43.98,0.0,263.85,202.23,61.63
3440,271,25,10,4,429.58,0.0,1718.3,1171.49,546.81
3441,259,22,14,5,371.53,185.76,1671.88,1351.97,319.91
3442,28,123,1,1,277.23,41.58,235.64,156.01,79.64
3443,257,102,1,4,291.42,58.28,1107.41,854.77,252.64
3444,267,77,15,4,238.97,0.0,955.88,534.9,420.99
3445,67,87,1,4,264.08,0.0,1056.33,820.85,235.48
3446,310,128,13,7,167.65,117.35,1056.17,825.87,230.3
3447,192,123,24,6,78.91,47.34,426.1,276.01,150.09
3448,173,14,2,5,367.09,0.0,1835.43,1162.84,672.59
3449,264,60,25,3,466.09,139.83,1258.44,1001.31,257.13
3450,187,7,25,3,462.71,69.41,1318.72,1002.2,316.52
3451,199,58,23,1,36.41,0.0,36.41,25.9,10.51
3452,114,96,26,4,109.74,0.0,438.95,293.13,145.81
3453,339,32,33,2,252.02,0.0,504.03,401.34,102.69
3454,354,23,3,7,270.87,189.61,1706.5,1282.86,423.64
3455,48,74,7,6,387.92,0.0,2327.54,1542.1,785.44
3456,268,79,13,7,167.56,58.64,1114.25,762.27,351.97
3457,9,108,28,7,86.2,0.0,603.43,347.92,255.51
3458,135,3,35,3,35.36,10.61,95.49,73.42,22.07
3459,355,38,37,3,438.37,0.0,1315.11,1022.18,292.93
3460,64,117,24,5,79.06,39.53,355.79,229.85,125.94
3461,138,103,17,4,239.05,0.0,956.2,605.85,350.34
3462,81,135,17,2,246.76,49.35,444.17,274.54,169.63
3463,266,123,3,5,271.97,67.99,1291.86,771.02,520.83
3464,170,126,19,4,354.33,0.0,1417.32,1142.22,275.1
3465,217,77,21,7,237.58,166.31,1496.78,1129.98,366.8
3466,345,144,9,2,42.68,0.0,85.35,56.93,28.42
3467,191,63,31,4,472.4,188.96,1700.63,985.93,714.7
3468,268,136,33,4,274.84,0.0,1099.36,646.04,453.32
3469,36,59,13,7,165.31,57.86,1099.3,815.29,284.01
3470,79,67,37,5,456.39,228.2,2053.78,1242.19,811.59
3471,346,103,5,1,53.9,5.39,48.51,31.24,17.27
3472,314,60,37,3,437.06,0.0,1311.19,1059.96,251.23
3473,240,23,31,7,492.29,0.0,3446.02,2436.07,1009.95
3474,139,135,9,2,38.53,7.71,69.35,53.28,16.07
3475,73,68,27,3,143.97,0.0,431.9,249.66,182.24
3476,311,140,13,2,182.76,36.55,328.97,210.28,118.69
3477,287,60,32,6,329.5,0.0,1976.98,1565.4,411.58
3478,89,146,7,1,384.55,0.0,384.55,295.66,88.9
3479,216,91,10,3,443.45,133.03,1197.31,892.4,304.92
3480,226,116,13,5,159.36,0.0,796.81,564.62,232.19
3481,175,114,8,7,24.3,0.0,170.08,105.9,64.19
3482,339,31,14,2,412.55,0.0,825.1,584.24,240.86
3483,46,123,25,3,434.28,195.43,1107.42,624.26,483.16
3484,95,142,26,1,104.85,5.24,99.61,60.22,39.38
3485,35,100,23,4,41.01,24.61,139.45,96.21,43.24
3486,253,143,8,7,24.28,0.0,169.97,93.57,76.39
3487,236,127,9,3,41.78,0.0,125.34,76.8,48.55
3488,361,100,37,2,442.34,0.0,884.69,522.95,361.74
3489,198,72,11,3,353.44,0.0,1060.33,682.1,378.23
3490,55,129,5,7,60.34,0.0,422.39,330.21,92.19
3491,165,28,19,4,333.6,0.0,1334.42,1075.28,259.14
3492,33,85,1,5,294.85,0.0,1474.26,876.55,597.72
3493,245,123,14,6,391.44,117.43,2231.19,1366.36,864.83
3494,247,142,35,6,33.88,0.0,203.28,158.28,44.99
3495,314,41,11,5,322.19,0.0,1610.93,961.12,649.81
3496,125,15,29,4,378.19,0.0,1512.78,1134.82,377.96
3497,114,51,20,4,64.89,0.0,259.57,148.75,110.81
3498,27,130,15,2,205.15,41.03,369.27,267.74,101.53
3499,152,79,27,3,149.72,44.92,404.25,251.34,152.91
3500,174,9,24,6,76.24,45.75,411.71,309.76,101.95
3501,276,18,13,1,182.96,0.0,182.96,126.28,56.67
3502,276,51,9,6,39.01,0.0,234.07,140.05,94.03
3503,52,52,37,4,476.97,190.79,1717.11,1130.89,586.22
3504,105,21,7,3,405.59,121.68,1095.09,754.38,340.71
3505,187,75,39,1,333.33,0.0,333.33,272.97,60.36
3506,123,72,19,6,393.23,0.0,2359.38,1603.67,755.71
3507,10,30,40,1,122.9,12.29,110.61,65.35,45.26
3508,309,35,15,4,204.01,122.41,693.65,485.49,208.16
3509,267,100,23,2,36.74,0.0,73.49,44.79,28.7
3510,190,143,25,7,452.94,0.0,3170.59,2496.78,673.81
3511,116,150,14,2,350.16,70.03,630.28,488.59,141.69
3512,308,84,9,6,42.12,12.64,240.08,140.38,99.7
3513,13,6,21,5,235.17,0.0,1175.85,833.51,342.34
3514,163,135,27,1,162.43,0.0,162.43,119.88,42.55
3515,293,143,11,6,371.99,111.6,2120.35,1310.27,810.08
3516,348,42,31,7,478.85,167.6,3184.38,2289.96,894.43
3517,92,61,26,2,99.0,19.8,178.21,120.28,57.93
3518,238,4,7,7,421.19,0.0,2948.32,2005.33,942.99
3519,70,121,38,6,155.97,0.0,935.83,654.01,281.83
3520,43,117,2,6,375.09,112.53,2138.04,1505.05,632.99
3521,129,4,27,3,159.77,0.0,479.31,355.48,123.83
3522,324,106,18,1,102.23,0.0,102.23,68.71,33.51
3523,252,62,27,4,136.65,0.0,546.6,407.27,139.32
3524,179,82,31,6,444.15,0.0,2664.89,1815.33,849.56
3525,104,33,28,5,84.52,42.26,380.34,277.26,103.09
3526,52,123,27,5,153.73,0.0,768.64,477.36,291.28
3527,99,61,34,6,321.81,193.08,1737.75,1209.92,527.83
3528,56,127,29,3,406.91,61.04,1159.68,784.36,375.32
3529,69,23,33,1,250.53,0.0,250.53,158.23,92.3
3530,251,89,17,7,250.66,175.46,1579.18,895.11,684.06
3531,49,47,9,5,40.21,0.0,201.07,138.28,62.78
3532,18,145,10,4,446.39,178.55,1606.99,888.08,718.91
3533,198,84,25,5,395.2,0.0,1975.99,1294.77,681.21
3534,105,108,22,6,101.87,91.68,519.52,337.73,181.79
3535,166,13,4,6,229.39,0.0,1376.36,992.51,383.85
3536,52,102,9,5,38.91,9.73,184.8,150.91,33.89
3537,77,16,39,6,320.81,0.0,1924.85,1504.58,420.27
3538,161,55,30,3,235.96,0.0,707.88,575.7,132.18
3539,252,34,31,5,460.15,0.0,2300.76,1856.14,444.61
3540,152,1,8,7,27.59,0.0,193.1,110.07,83.03
3541,198,88,3,2,267.63,0.0,535.26,335.14,200.12
3542,191,37,12,4,18.33,0.0,73.33,46.21,27.12
3543,99,77,35,5,36.12,9.03,171.56,97.65,73.91
3544,103,115,21,4,240.68,0.0,962.73,749.58,213.15
3545,156,27,32,7,357.4,0.0,2501.82,1980.79,521.03
3546,12,107,20,3,62.85,18.85,169.69,121.04,48.64
3547,251,45,20,2,70.62,7.06,134.17,106.07,28.1
3548,225,50,25,1,445.65,0.0,445.65,331.07,114.59
3549,112,87,39,6,289.51,0.0,1737.09,1162.02,575.06
3550,137,94,18,5,118.33,0.0,591.67,349.36,242.31
3551,120,99,24,5,78.23,19.56,371.61,300.56,71.05
3552,238,30,37,4,515.0,206.0,1854.0,1366.24,487.76
3553,278,87,15,3,237.04,35.56,675.57,436.17,239.4
3554,40,40,34,7,346.49,363.81,2061.61,1205.47,856.14
3555,151,42,22,5,98.07,24.52,465.83,356.69,109.13
3556,6,143,36,7,485.79,510.08,2890.44,2215.65,674.79
3557,166,16,19,6,359.68,107.9,2050.19,1428.19,622.0
3558,91,62,26,6,92.07,27.62,524.78,430.32,94.47
3559,123,66,13,4,180.61,36.12,686.31,449.08,237.23
3560,167,37,26,2,97.0,19.4,174.6,140.44,34.16
3561,119,118,14,5,370.79,0.0,1853.95,1335.16,518.79
3562,144,74,25,6,409.67,0.0,2458.03,1840.66,617.37
3563,280,108,32,4,370.41,0.0,1481.62,1181.76,299.86
3564,296,59,18,1,123.04,0.0,123.04,95.28,27.76
3565,3,135,18,7,109.63,76.74,690.68,433.7,256.97
3566,138,110,13,6,158.36,47.51,902.63,707.8,194.83
3567,310,50,30,3,245.15,0.0,735.46,511.68,223.78
3568,194,145,24,4,83.17,0.0,332.66,186.99,145.67
3569,75,130,21,1,285.44,0.0,285.44,208.92,76.52
3570,217,89,2,7,381.73,267.21,2404.92,1647.17,757.75
3571,53,3,5,2,59.36,11.87,106.84,74.24,32.6
3572,8,89,1,3,246.53,0.0,739.59,488.95,250.64
3573,231,104,35,3,36.01,0.0,108.02,61.28,46.74
3574,189,55,35,2,37.98,11.39,64.56,38.65,25.91
3575,277,22,3,5,264.33,66.08,1255.56,947.0,308.56
3576,126,85,2,7,380.34,266.24,2396.17,1469.43,926.74
3577,312,121,32,6,331.0,0.0,1986.02,1428.91,557.1
3578,154,48,21,4,285.62,0.0,1142.49,795.52,346.97
3579,270,69,13,1,171.45,8.57,162.88,99.32,63.56
3580,37,1,25,7,401.39,0.0,2809.74,1758.21,1051.53
3581,36,106,10,2,451.85,90.37,813.33,531.56,281.77
3582,286,130,8,7,24.53,17.17,154.56,121.74,32.82
3583,305,117,15,3,212.97,0.0,638.91,513.78,125.13
3584,344,65,36,4,515.62,0.0,2062.48,1349.74,712.74
3585,119,7,31,4,447.35,178.94,1610.45,905.82,704.64
3586,9,74,8,4,29.39,11.76,105.81,75.36,30.45
3587,358,142,23,2,34.56,0.0,69.12,45.81,23.31
3588,220,13,36,4,491.76,196.71,1770.35,1209.01,561.33
3589,91,33,39,3,349.5,0.0,1048.5,701.79,346.71
3590,279,126,31,6,487.24,292.34,2631.07,1912.09,718.98
3591,330,86,6,4,82.21,16.44,312.4,197.5,114.9
3592,104,26,10,7,498.31,0.0,3488.19,2759.2,729.0
3593,281,4,9,3,41.51,6.23,118.31,78.53,39.78
3594,288,62,7,3,405.4,60.81,1155.38,742.04,413.34
3595,184,90,8,1,24.44,1.22,23.22,18.55,4.66
3596,231,127,13,6,163.92,0.0,983.54,636.05,347.48
3597,99,133,23,1,35.98,1.8,34.18,19.56,14.61
3598,340,69,16,2,258.08,51.62,464.55,274.98,189.56
3599,359,64,17,7,245.95,0.0,1721.67,1278.96,442.71
3600,359,140,10,5,464.14,0.0,2320.68,1628.72,691.96
3601,270,117,7,4,416.85,166.74,1500.68,1041.99,458.69
3602,16,32,40,6,103.64,31.09,590.77,338.0,252.77
3603,134,103,24,6,92.14,0.0,552.84,328.56,224.29
3604,163,108,10,7,417.52,292.26,2630.38,1728.1,902.28
3605,351,36,33,5,264.38,0.0,1321.9,886.94,434.95
3606,200,147,34,4,342.15,136.86,1231.76,802.71,429.05
3607,196,45,39,1,309.59,0.0,309.59,212.3,97.29
3608,54,83,7,3,397.74,0.0,1193.23,892.6,300.62
3609,290,75,26,5,105.96,79.47,450.35,324.99,125.36
3610,123,104,40,2,120.35,24.07,216.63,154.9,61.73
3611,34,136,33,5,255.23,0.0,1276.17,894.08,382.08
3612,361,59,10,1,424.9,42.49,382.41,231.07,151.34
3613,70,58,36,1,433.44,43.34,390.1,278.24,111.86
3614,6,113,17,3,237.08,71.12,640.12,379.45,260.67
3615,29,143,20,2,60.25,0.0,120.5,89.47,31.03
3616,166,137,23,7,36.21,0.0,253.44,170.34,83.1
3617,38,113,31,3,504.85,151.45,1363.08,963.69,399.39
3618,308,106,5,3,61.49,18.45,166.03,129.99,36.04
3619,188,116,22,3,103.7,0.0,311.11,202.45,108.66
3620,119,141,33,3,245.49,0.0,736.46,424.89,311.57
3621,2,2,22,7,98.75,0.0,691.28,546.58,144.7
3622,176,89,11,6,332.68,0.0,1996.05,1294.53,701.52
3623,56,6,3,2,264.46,26.45,502.48,331.51,170.96
3624,357,87,22,2,96.02,0.0,192.05,120.98,71.07
3625,107,60,29,1,404.67,20.23,384.44,255.05,129.38
3626,174,46,22,2,100.03,10.0,190.07,131.27,58.79
3627,7,134,40,5,107.68,0.0,538.41,418.72,119.69
3628,48,107,25,7,449.1,314.37,2829.31,2106.26,723.05
3629,76,86,21,4,284.61,0.0,1138.42,783.9,354.52
3630,19,133,3,1,247.29,0.0,247.29,187.01,60.28
3631,265,15,23,1,39.94,0.0,39.94,31.11,8.83
3632,346,97,7,3,362.01,0.0,1086.02,614.36,471.66
3633,360,24,29,2,345.95,0.0,691.9,491.18,200.72
3634,98,35,7,5,414.35,310.76,1760.97,989.1,771.86
3635,288,28,37,1,431.16,0.0,431.16,273.01,158.15
3636,184,82,13,2,174.36,0.0,348.72,263.58,85.14
3637,17,95,18,4,103.7,41.48,373.33,285.09,88.24
3638,34,114,6,2,77.93,15.59,140.28,110.63,29.65
3639,200,67,9,3,41.34,0.0,124.03,84.9,39.13
3640,155,141,37,2,513.61,0.0,1027.23,588.31,438.92
3641,4,57,12,1,18.14,0.0,18.14,10.6,7.54
3642,340,24,21,3,270.68,0.0,812.05,500.19,311.86
3643,267,6,40,3,110.23,0.0,330.69,215.11,115.58
3644,184,20,25,7,407.5,142.62,2709.85,1875.68,834.17
3645,361,67,2,7,362.97,0.0,2540.76,1840.54,700.23
3646,355,62,15,4,217.4,0.0,869.62,516.45,353.17
3647,356,129,16,3,221.91,66.57,599.15,360.1,239.05
3648,95,19,12,3,18.6,0.0,55.79,33.29,22.5
3649,322,40,10,5,436.91,0.0,2184.55,1646.79,537.76
3650,185,148,21,3,235.03,70.51,634.57,400.77,233.8
3651,266,5,16,6,261.84,0.0,1571.03,934.78,636.25
3652,314,64,12,7,17.31,0.0,121.14,80.74,40.4
3653,60,30,17,3,248.59,0.0,745.77,460.01,285.76
3654,164,81,14,1,358.45,17.92,340.53,221.24,119.28
3655,48,147,10,1,445.1,22.25,422.84,326.64,96.2
3656,103,35,19,7,375.46,0.0,2628.22,1682.46,945.76
3657,151,56,38,3,141.51,0.0,424.53,253.53,171.0
3658,313,68,21,3,271.54,0.0,814.61,499.16,315.45
3659,315,120,24,5,79.97,0.0,399.86,223.63,176.23
3660,143,148,40,7,106.36,74.45,670.06,531.56,138.5
3661,121,15,25,3,393.98,177.29,1004.65,741.61,263.04
3662,194,74,9,3,38.61,0.0,115.82,78.19,37.63
3663,333,113,16,7,230.09,0.0,1610.63,1129.75,480.88
3664,357,2,20,1,68.39,6.84,61.55,38.08,23.48
3665,83,121,19,6,369.96,0.0,2219.77,1462.82,756.95
3666,69,37,6,4,71.23,0.0,284.91,181.31,103.61
3667,258,78,5,1,57.2,5.72,51.48,39.77,11.7
3668,111,147,14,2,364.06,0.0,728.11,546.61,181.5
3669,73,96,37,5,471.73,0.0,2358.67,1478.05,880.61
3670,12,149,29,6,400.6,0.0,2403.61,1816.67,586.95
3671,148,91,34,2,348.09,34.81,661.37,380.53,280.84
3672,144,32,7,5,395.33,98.83,1877.82,1135.5,742.31
3673,206,104,17,7,227.14,0.0,1589.96,920.15,669.81
3674,74,93,24,5,78.13,19.53,371.12,227.99,143.13
3675,261,47,18,5,118.75,0.0,593.77,362.84,230.93
3676,249,12,17,2,240.74,48.15,433.34,343.7,89.64
3677,169,98,15,5,222.88,0.0,1114.39,711.42,402.97
3678,67,87,3,5,296.97,0.0,1484.85,959.08,525.77
3679,186,117,35,1,33.56,1.68,31.88,18.39,13.49
3680,247,19,38,3,157.89,0.0,473.66,268.95,204.71
3681,137,81,4,7,220.14,77.05,1463.94,891.88,572.06
3682,97,123,17,7,224.94,0.0,1574.59,923.23,651.36
3683,185,134,21,2,237.68,0.0,475.35,305.67,169.68
3684,130,141,32,6,345.02,0.0,2070.13,1242.56,827.57
3685,147,32,40,4,108.36,0.0,433.43,259.24,174.19
3686,128,26,17,5,246.8,0.0,1234.02,894.46,339.56
3687,111,87,30,4,240.32,0.0,961.27,773.22,188.06
3688,262,70,38,7,147.6,0.0,1033.21,571.75,461.46
3689,168,36,34,4,335.89,134.36,1209.22,895.42,313.79
3690,171,16,12,5,17.47,4.37,83.0,60.43,22.58
3691,239,22,33,5,271.01,0.0,1355.06,959.33,395.72
3692,132,51,17,4,255.44,0.0,1021.78,752.97,268.81
3693,37,111,1,7,245.78,0.0,1720.45,1182.55,537.9
3694,312,10,31,2,518.02,0.0,1036.04,829.11,206.93
3695,21,16,34,7,302.35,0.0,2116.45,1254.47,861.99
3696,209,40,14,5,362.72,0.0,1813.6,1229.37,584.24
3697,98,132,19,7,380.08,399.08,2261.45,1642.54,618.91
3698,79,149,15,3,199.48,59.84,538.59,428.37,110.22
3699,16,67,5,4,53.74,0.0,214.98,146.53,68.45
3700,329,7,40,1,105.11,0.0,105.11,85.54,19.57
3701,157,2,1,7,280.56,0.0,1963.94,1428.28,535.66
3702,126,129,23,6,38.16,0.0,228.97,169.16,59.81
3703,271,67,1,3,245.16,0.0,735.49,567.0,168.49
3704,15,12,28,1,81.32,0.0,81.32,60.84,20.48
3705,207,126,37,5,450.95,0.0,2254.75,1558.28,696.47
3706,181,80,26,5,109.83,0.0,549.13,416.57,132.56
3707,203,53,25,4,402.39,80.48,1529.08,855.74,673.33
3708,46,68,34,2,340.01,0.0,680.01,545.27,134.75
3709,348,34,39,7,318.56,334.49,1895.45,1463.76,431.69
3710,88,140,35,4,35.15,0.0,140.59,101.53,39.06
3711,248,119,10,6,495.18,0.0,2971.07,1689.25,1281.83
3712,273,30,23,7,36.38,0.0,254.63,160.32,94.31
3713,126,111,33,4,286.29,0.0,1145.17,708.26,436.91
3714,48,27,12,1,16.86,0.0,16.86,10.45,6.42
3715,109,68,28,7,84.61,0.0,592.28,433.23,159.05
3716,295,113,1,5,261.34,0.0,1306.7,1027.79,278.9
3717,331,6,36,7,450.09,0.0,3150.62,2312.68,837.94
3718,342,109,25,5,400.27,0.0,2001.33,1310.8,690.53
3719,83,34,30,7,212.64,74.42,1414.06,1147.78,266.28
3720,222,105,34,7,364.11,127.44,2421.31,1895.64,525.67
3721,56,75,9,2,42.7,4.27,81.12,59.63,21.49
3722,260,4,19,2,346.26,69.25,623.27,409.69,213.59
3723,152,115,35,2,34.81,0.0,69.62,51.14,18.47
3724,261,39,7,6,400.18,240.11,2160.95,1426.57,734.38
3725,251,143,33,2,264.68,0.0,529.36,313.33,216.03
3726,363,126,12,4,16.84,0.0,67.35,48.3,19.06
3727,179,29,24,6,88.16,26.45,502.53,371.11,131.42
3728,125,91,21,4,246.79,0.0,987.16,636.04,351.12
3729,193,55,28,1,82.41,0.0,82.41,66.0,16.41
3730,60,91,34,3,314.13,0.0,942.39,735.68,206.71
3731,41,84,14,1,346.93,0.0,346.93,245.4,101.52
3732,190,45,7,3,398.34,0.0,1195.01,676.69,518.32
3733,302,98,17,6,247.36,148.42,1335.76,740.88,594.88
3734,195,40,25,4,479.92,0.0,1919.67,1387.48,532.19
3735,286,137,31,5,442.51,0.0,2212.54,1703.06,509.49
3736,65,142,31,1,495.31,0.0,495.31,339.34,155.98
3737,165,25,14,6,419.72,251.83,2266.5,1260.95,1005.55
3738,224,110,38,3,153.23,68.96,390.75,230.19,160.56
3739,127,140,4,3,237.73,35.66,677.53,411.28,266.24
3740,6,20,5,5,62.01,0.0,310.04,223.07,86.97
3741,27,111,1,1,284.76,0.0,284.76,193.99,90.77
3742,339,141,38,4,163.8,0.0,655.2,378.44,276.76
3743,221,34,8,3,27.64,8.29,74.63,51.15,23.47
3744,97,88,25,2,436.37,0.0,872.74,684.89,187.85
3745,95,120,33,7,295.5,206.85,1861.67,1244.64,617.03
3746,15,51,31,3,503.95,0.0,1511.85,892.65,619.2
3747,345,36,38,1,137.31,13.73,123.58,87.26,36.33
3748,40,60,3,4,260.5,0.0,1042.0,834.57,207.43
3749,278,51,17,7,226.15,0.0,1583.03,920.21,662.82
3750,88,109,21,5,279.56,0.0,1397.81,827.83,569.99
3751,123,56,28,5,77.6,19.4,368.61,259.15,109.46
3752,100,57,25,7,419.52,293.66,2642.95,1696.24,946.71
3753,301,142,23,1,37.71,0.0,37.71,29.86,7.85
3754,12,87,13,4,152.24,60.9,548.06,406.91,141.16
3755,129,140,5,3,61.63,0.0,184.9,109.04,75.86
3756,102,107,18,5,112.83,0.0,564.17,442.92,121.24
3757,100,133,11,6,334.37,0.0,2006.22,1451.34,554.88
3758,71,30,23,1,35.85,0.0,35.85,24.49,11.35
3759,334,141,32,2,357.3,71.46,643.14,398.28,244.86
3760,139,142,23,7,38.58,0.0,270.03,195.88,74.14
3761,153,7,24,4,83.88,0.0,335.5,265.92,69.59
