sales_key,order_id,order_line_id,date_key,product_key,customer_key,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,total_cost,profit,profit_margin_pct,shipping_cost,delivery_days,promised_delivery_days,delivery_delay_days,stock_level_at_sale,promotion_name,sales_channel
1020,ORD001020,1,20261025,1,1,3,4999.0,499.9,14997.0,14497.1,1800.0,5400.0,9097.1,62.75,80,3,3,0,25,Welcome Offer 10%,Online
1021,ORD001021,1,20261101,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1022,ORD001022,1,20261108,1,3,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
1023,ORD001023,1,20261116,1,4,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Marketplace
1024,ORD001024,1,20261123,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1025,ORD001025,1,20261130,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1026,ORD001026,1,20261207,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,2,Welcome Offer 10%,Marketplace
1027,ORD001027,1,20261214,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,8,3,5,25,No Promotion,Marketplace
1028,ORD001028,1,20261221,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1029,ORD001029,1,20261228,10,10,1,9999.0,1499.85,9999.0,8499.15,4200.0,4200.0,4299.15,50.58,80,6,3,3,25,Festive Offer 15%,Mobile App
1030,ORD001030,1,20260104,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1031,ORD001031,1,20260111,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1032,ORD001032,1,20260118,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
1033,ORD001033,1,20260125,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1034,ORD001034,1,20260202,1,15,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Marketplace
1035,ORD001035,1,20260209,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,25,Welcome Offer 10%,Marketplace
1036,ORD001036,1,20260216,5,2,1,1999.0,299.85,1999.0,1699.15,700.0,700.0,999.15,58.8,80,6,3,3,25,Festive Offer 15%,Online
1037,ORD001037,1,20260223,6,3,3,2999.0,0.0,8997.0,8997.0,1100.0,3300.0,5697.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1038,ORD001038,1,20260302,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1039,ORD001039,1,20260309,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1040,ORD001040,1,20260316,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,8,3,5,25,No Promotion,Online
1041,ORD001041,1,20260323,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
1042,ORD001042,1,20260330,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1043,ORD001043,1,20260406,12,9,1,3499.0,524.85,3499.0,2974.15,1600.0,1600.0,1374.15,46.2,80,6,3,3,25,Festive Offer 15%,Marketplace
1044,ORD001044,1,20260413,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
1045,ORD001045,1,20260421,1,11,2,4999.0,1249.75,9998.0,8748.25,1800.0,3600.0,5148.25,58.85,80,3,3,0,2,Mega Sale 25%,Mobile App
1046,ORD001046,1,20260428,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1047,ORD001047,1,20260505,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
1048,ORD001048,1,20260512,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1049,ORD001049,1,20260519,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1050,ORD001050,1,20260526,7,1,2,2499.0,374.85,4998.0,4623.15,900.0,1800.0,2823.15,61.07,80,6,3,3,25,Festive Offer 15%,Marketplace
1051,ORD001051,1,20260602,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1052,ORD001052,1,20260609,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1053,ORD001053,1,20260616,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,8,3,5,25,Welcome Offer 10%,Mobile App
1054,ORD001054,1,20260623,11,5,3,7999.0,0.0,23997.0,23997.0,4800.0,14400.0,9597.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1055,ORD001055,1,20260630,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1056,ORD001056,1,20260708,1,7,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Online
1057,ORD001057,1,20260715,1,8,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Mobile App
1058,ORD001058,1,20260722,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1059,ORD001059,1,20260729,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
1060,ORD001060,1,20260805,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
1061,ORD001061,1,20260812,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1062,ORD001062,1,20260819,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
1063,ORD001063,1,20260826,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1064,ORD001064,1,20260902,9,15,1,15999.0,2399.85,15999.0,13599.15,8500.0,8500.0,5099.15,37.5,80,6,3,3,2,Festive Offer 15%,Online
1065,ORD001065,1,20260909,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,80,3,3,0,25,Welcome Offer 10%,Mobile App
1066,ORD001066,1,20260916,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,8,3,5,25,No Promotion,Marketplace
1067,ORD001067,1,20260924,12,3,1,3499.0,874.75,3499.0,2624.25,1600.0,1600.0,1024.25,39.03,80,3,3,0,8,Mega Sale 25%,Marketplace
1068,ORD001068,1,20261001,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
1069,ORD001069,1,20261008,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1070,ORD001070,1,20261015,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1071,ORD001071,1,20261022,1,7,3,4999.0,749.85,14997.0,14247.15,1800.0,5400.0,8847.15,62.1,180,6,3,3,25,Festive Offer 15%,Marketplace
1072,ORD001072,1,20261029,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1073,ORD001073,1,20261105,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1074,ORD001074,1,20261112,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1075,ORD001075,1,20261119,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1076,ORD001076,1,20261126,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1077,ORD001077,1,20261203,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
1078,ORD001078,1,20261211,11,14,1,7999.0,1999.75,7999.0,5999.25,4800.0,4800.0,1199.25,19.99,80,6,3,3,8,Mega Sale 25%,Marketplace
1079,ORD001079,1,20261218,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,8,3,5,25,No Promotion,Marketplace
1080,ORD001080,1,20261225,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,25,Welcome Offer 10%,Online
1081,ORD001081,1,20260101,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1082,ORD001082,1,20260108,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1083,ORD001083,1,20260115,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,2,Welcome Offer 10%,Marketplace
1084,ORD001084,1,20260122,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1085,ORD001085,1,20260129,6,6,2,2999.0,449.85,5998.0,5548.15,1100.0,2200.0,3348.15,60.35,80,6,3,3,25,Festive Offer 15%,Mobile App
1086,ORD001086,1,20260205,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1087,ORD001087,1,20260212,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1088,ORD001088,1,20260219,9,9,3,15999.0,0.0,47997.0,47997.0,8500.0,25500.0,22497.0,46.87,80,3,3,0,25,No Promotion,Online
1089,ORD001089,1,20260227,10,10,1,9999.0,2499.75,9999.0,7499.25,4200.0,4200.0,3299.25,43.99,180,3,3,0,8,Mega Sale 25%,Mobile App
1090,ORD001090,1,20260306,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1091,ORD001091,1,20260313,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1092,ORD001092,1,20260320,1,13,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,8,3,5,25,Festive Offer 15%,Online
1093,ORD001093,1,20260327,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1094,ORD001094,1,20260403,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1095,ORD001095,1,20260410,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Marketplace
1096,ORD001096,1,20260417,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1097,ORD001097,1,20260424,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1098,ORD001098,1,20260501,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
1099,ORD001099,1,20260508,8,5,1,27999.0,4199.85,27999.0,23799.15,15000.0,15000.0,8799.15,36.97,80,6,3,3,25,Festive Offer 15%,Marketplace
1100,ORD001100,1,20260516,9,6,2,15999.0,3999.75,31998.0,27998.25,8500.0,17000.0,10998.25,39.28,80,3,3,0,8,Mega Sale 25%,Online
1101,ORD001101,1,20260523,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
1102,ORD001102,1,20260530,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,2,No Promotion,Marketplace
1103,ORD001103,1,20260606,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1104,ORD001104,1,20260613,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
1105,ORD001105,1,20260620,1,11,3,4999.0,0.0,14997.0,14997.0,1800.0,5400.0,9597.0,63.99,80,8,3,5,25,No Promotion,Mobile App
1106,ORD001106,1,20260627,1,12,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
1107,ORD001107,1,20260704,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
1108,ORD001108,1,20260711,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1109,ORD001109,1,20260718,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1110,ORD001110,1,20260725,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,80,3,3,0,25,Welcome Offer 10%,Marketplace
1111,ORD001111,1,20260802,8,2,1,27999.0,6999.75,27999.0,20999.25,15000.0,15000.0,5999.25,28.57,80,3,3,0,8,Mega Sale 25%,Marketplace
1112,ORD001112,1,20260809,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1113,ORD001113,1,20260816,10,4,1,9999.0,1499.85,9999.0,8499.15,4200.0,4200.0,4299.15,50.58,80,6,3,3,25,Festive Offer 15%,Mobile App
1114,ORD001114,1,20260823,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1115,ORD001115,1,20260830,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1116,ORD001116,1,20260906,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
1117,ORD001117,1,20260913,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1118,ORD001118,1,20260920,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,8,3,5,25,No Promotion,Marketplace
1119,ORD001119,1,20260927,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
1120,ORD001120,1,20261004,5,11,2,1999.0,299.85,3998.0,3698.15,700.0,1400.0,2298.15,62.14,80,6,3,3,25,Festive Offer 15%,Online
1121,ORD001121,1,20261011,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,2,No Promotion,Mobile App
1122,ORD001122,1,20261019,7,13,3,2499.0,624.75,7497.0,6872.25,900.0,2700.0,4172.25,60.71,80,3,3,0,8,Mega Sale 25%,Marketplace
1123,ORD001123,1,20261026,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1124,ORD001124,1,20261102,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1125,ORD001125,1,20261109,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,180,3,3,0,25,Welcome Offer 10%,Mobile App
1126,ORD001126,1,20261116,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1127,ORD001127,1,20261123,12,3,1,3499.0,524.85,3499.0,2974.15,1600.0,1600.0,1374.15,46.2,80,6,3,3,25,Festive Offer 15%,Marketplace
1128,ORD001128,1,20261130,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
1129,ORD001129,1,20261207,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1130,ORD001130,1,20261214,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1131,ORD001131,1,20261221,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,8,3,5,25,Welcome Offer 10%,Marketplace
1132,ORD001132,1,20261228,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1133,ORD001133,1,20260105,6,9,1,2999.0,749.75,2999.0,2249.25,1100.0,1100.0,1149.25,51.09,80,3,3,0,8,Mega Sale 25%,Mobile App
1134,ORD001134,1,20260112,7,10,1,2499.0,374.85,2499.0,2124.15,900.0,900.0,1224.15,57.63,180,6,3,3,25,Festive Offer 15%,Marketplace
1135,ORD001135,1,20260119,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1136,ORD001136,1,20260126,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1137,ORD001137,1,20260202,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
1138,ORD001138,1,20260209,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1139,ORD001139,1,20260216,12,15,3,3499.0,0.0,10497.0,10497.0,1600.0,4800.0,5697.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1140,ORD001140,1,20260223,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,2,Welcome Offer 10%,Online
1141,ORD001141,1,20260302,1,2,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Mobile App
1142,ORD001142,1,20260309,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1143,ORD001143,1,20260316,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
1144,ORD001144,1,20260324,5,5,1,1999.0,499.75,1999.0,1499.25,700.0,700.0,799.25,53.31,80,8,3,5,8,Mega Sale 25%,Online
1145,ORD001145,1,20260331,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1146,ORD001146,1,20260407,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1147,ORD001147,1,20260414,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1148,ORD001148,1,20260421,9,9,1,15999.0,2399.85,15999.0,13599.15,8500.0,8500.0,5099.15,37.5,80,6,3,3,25,Festive Offer 15%,Online
1149,ORD001149,1,20260428,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
1150,ORD001150,1,20260505,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1151,ORD001151,1,20260512,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1152,ORD001152,1,20260519,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
1153,ORD001153,1,20260526,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1154,ORD001154,1,20260602,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1155,ORD001155,1,20260610,1,1,2,4999.0,1249.75,9998.0,8748.25,1800.0,3600.0,5148.25,58.85,80,6,3,3,8,Mega Sale 25%,Marketplace
1156,ORD001156,1,20260617,5,2,3,1999.0,0.0,5997.0,5997.0,700.0,2100.0,3897.0,64.98,80,3,3,0,25,No Promotion,Online
1157,ORD001157,1,20260624,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,8,3,5,25,No Promotion,Mobile App
1158,ORD001158,1,20260701,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1159,ORD001159,1,20260708,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,2,No Promotion,Marketplace
1160,ORD001160,1,20260715,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,3,3,0,25,No Promotion,Online
1161,ORD001161,1,20260722,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
1162,ORD001162,1,20260729,11,8,1,7999.0,1199.85,7999.0,6799.15,4800.0,4800.0,1999.15,29.4,80,6,3,3,25,Festive Offer 15%,Marketplace
1163,ORD001163,1,20260805,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1164,ORD001164,1,20260812,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
1165,ORD001165,1,20260819,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1166,ORD001166,1,20260827,1,12,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Marketplace
1167,ORD001167,1,20260903,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
1168,ORD001168,1,20260910,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
1169,ORD001169,1,20260917,6,15,1,2999.0,449.85,2999.0,2549.15,1100.0,1100.0,1449.15,56.85,80,6,3,3,25,Festive Offer 15%,Mobile App
1170,ORD001170,1,20260924,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,180,8,3,5,25,Welcome Offer 10%,Marketplace
1171,ORD001171,1,20261001,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1172,ORD001172,1,20261008,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1173,ORD001173,1,20261015,10,4,3,9999.0,999.9,29997.0,28997.1,4200.0,12600.0,16397.1,56.55,80,3,3,0,25,Welcome Offer 10%,Mobile App
1174,ORD001174,1,20261022,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1175,ORD001175,1,20261029,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
1176,ORD001176,1,20261105,1,7,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Online
1177,ORD001177,1,20261113,1,8,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Mobile App
1178,ORD001178,1,20261120,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,2,No Promotion,Marketplace
1179,ORD001179,1,20261127,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
1180,ORD001180,1,20261204,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
1181,ORD001181,1,20261211,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1182,ORD001182,1,20261218,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1183,ORD001183,1,20261225,8,14,1,27999.0,4199.85,27999.0,23799.15,15000.0,15000.0,8799.15,36.97,80,8,3,5,25,Festive Offer 15%,Marketplace
1184,ORD001184,1,20260101,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1185,ORD001185,1,20260108,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,80,3,3,0,25,Welcome Offer 10%,Mobile App
1186,ORD001186,1,20260115,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1187,ORD001187,1,20260122,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
